order_item_id,order_id,customer_id,product_id,order_date,order_month,order_dayofweek,payment_method,order_status,gender,age,city,signup_date,product_name,category,price,quantity,unit_price,line_total,order_match,product_match,customer_match,merge_valid
614,242,52.0,82,2026-05-16,2026-05,Saturday,kakao_pay,cancelled,F,64.0,울산,2026-03-14,패션 상품 082,패션,170000.0,4.0,170000.0,680000.0,True,True,True,True
615,242,52.0,80,2026-05-16,2026-05,Saturday,kakao_pay,cancelled,F,64.0,울산,2026-03-14,패션 상품 080,패션,187000.0,2.0,187000.0,374000.0,True,True,True,True
616,243,3.0,42,2025-09-29,2025-09,Monday,kakao_pay,cancelled,F,34.0,서울,2025-01-22,뷰티 상품 042,뷰티,71000.0,2.0,71000.0,142000.0,True,True,True,True
617,243,3.0,32,2025-09-29,2025-09,Monday,kakao_pay,cancelled,F,34.0,서울,2025-01-22,식품 상품 032,식품,140000.0,3.0,140000.0,420000.0,True,True,True,True
618,244,85.0,76,2026-06-09,2026-06,Tuesday,kakao_pay,completed,M,33.0,부산,2023-10-05,스포츠 상품 076,스포츠,56000.0,5.0,56000.0,280000.0,True,True,True,True
619,244,85.0,43,2026-06-09,2026-06,Tuesday,kakao_pay,completed,M,33.0,부산,2023-10-05,식품 상품 043,식품,158000.0,2.0,158000.0,316000.0,True,True,True,True
620,9992,,98,,,,,,,,,,패션 상품 098,패션,32000.0,1.0,32000.0,32000.0,False,True,False,False
621,245,114.0,42,2025-11-02,2025-11,Sunday,card,completed,F,35.0,대구,2026-02-16,뷰티 상품 042,뷰티,71000.0,1.0,71000.0,71000.0,True,True,True,True
622,245,114.0,90,2025-11-02,2025-11,Sunday,card,completed,F,35.0,대구,2026-02-16,도서 상품 090,도서,85000.0,2.0,85000.0,170000.0,True,True,True,True
623,245,114.0,84,2025-11-02,2025-11,Sunday,card,completed,F,35.0,대구,2026-02-16,식품 상품 084,식품,42000.0,5.0,42000.0,210000.0,True,True,True,True
624,246,105.0,84,2025-11-06,2025-11,Thursday,card,completed,F,24.0,광주,2025-09-13,식품 상품 084,식품,42000.0,5.0,42000.0,210000.0,True,True,True,True
625,247,134.0,94,2025-11-23,2025-11,Sunday,naver_pay,completed,M,56.0,대전,2025-06-09,패션 상품 094,패션,85000.0,2.0,85000.0,170000.0,True,True,True,True
626,248,22.0,92,2025-07-25,2025-07,Friday,naver_pay,completed,F,28.0,부산,2024-06-28,식품 상품 092,식품,74000.0,4.0,74000.0,296000.0,True,True,True,True
627,248,22.0,19,2025-07-25,2025-07,Friday,naver_pay,completed,F,28.0,부산,2024-06-28,도서 상품 019,도서,127000.0,5.0,127000.0,635000.0,True,True,True,True
628,248,22.0,34,2025-07-25,2025-07,Friday,naver_pay,completed,F,28.0,부산,2024-06-28,뷰티 상품 034,뷰티,110000.0,3.0,110000.0,330000.0,True,True,True,True
629,248,22.0,95,2025-07-25,2025-07,Friday,naver_pay,completed,F,28.0,부산,2024-06-28,,,,1.0,82000.0,82000.0,True,False,True,False
630,249,88.0,17,2025-11-10,2025-11,Monday,naver_pay,completed,M,41.0,대구,2026-08-24,생활용품 상품 017,생활용품,76000.0,3.0,76000.0,228000.0,True,True,True,True
631,249,88.0,15,2025-11-10,2025-11,Monday,naver_pay,completed,M,41.0,대구,2026-08-24,패션 상품 015,패션,75000.0,4.0,75000.0,300000.0,True,True,True,True
632,250,16.0,52,2026-03-13,2026-03,Friday,kakao_pay,cancelled,F,37.0,서울,2024-02-13,생활용품 상품 052,생활용품,88000.0,3.0,88000.0,264000.0,True,True,True,True
633,250,16.0,87,2026-03-13,2026-03,Friday,kakao_pay,cancelled,F,37.0,서울,2024-02-13,패션 상품 087,패션,93000.0,3.0,93000.0,279000.0,True,True,True,True
634,251,72.0,98,2026-06-26,2026-06,Friday,card,refunded,M,18.0,울산,2023-11-12,패션 상품 098,패션,32000.0,5.0,32000.0,160000.0,True,True,True,True
635,252,53.0,52,2025-10-14,2025-10,Tuesday,card,completed,M,41.0,서울,2025-08-20,생활용품 상품 052,생활용품,88000.0,4.0,88000.0,352000.0,True,True,True,True
636,252,53.0,68,2025-10-14,2025-10,Tuesday,card,completed,M,41.0,서울,2025-08-20,전자기기 상품 068,전자기기,149000.0,2.0,149000.0,298000.0,True,True,True,True
637,253,65.0,22,2025-11-24,2025-11,Monday,card,completed,M,62.0,광주,,식품 상품 022,식품,181000.0,2.0,181000.0,362000.0,True,True,True,True
638,253,65.0,36,2025-11-24,2025-11,Monday,card,completed,M,62.0,광주,,뷰티 상품 036,뷰티,193000.0,4.0,193000.0,772000.0,True,True,True,True
639,253,65.0,23,2025-11-24,2025-11,Monday,card,completed,M,62.0,광주,,패션 상품 023,패션,197000.0,4.0,197000.0,788000.0,True,True,True,True
640,254,136.0,14,2025-12-23,2025-12,Tuesday,kakao_pay,completed,F,22.0,고양,2025-11-16,식품 상품 014,식품,17000.0,2.0,17000.0,34000.0,True,True,True,True
641,254,136.0,55,2025-12-23,2025-12,Tuesday,kakao_pay,completed,F,22.0,고양,2025-11-16,뷰티 상품 055,뷰티,52000.0,4.0,52000.0,208000.0,True,True,True,True
642,254,136.0,51,2025-12-23,2025-12,Tuesday,kakao_pay,completed,F,22.0,고양,2025-11-16,패션 상품 051,패션,183000.0,5.0,183000.0,915000.0,True,True,True,True
643,255,90.0,34,2026-04-16,2026-04,Thursday,card,completed,F,57.0,수원,2024-09-22,뷰티 상품 034,뷰티,110000.0,2.0,110000.0,220000.0,True,True,True,True
644,255,90.0,11,2026-04-16,2026-04,Thursday,card,completed,F,57.0,수원,2024-09-22,뷰티 상품 011,뷰티,58000.0,4.0,58000.0,232000.0,True,True,True,True
645,255,90.0,7,2026-04-16,2026-04,Thursday,card,completed,F,57.0,수원,2024-09-22,전자기기 상품 007,전자기기,161000.0,2.0,161000.0,322000.0,True,True,True,True
646,255,90.0,93,2026-04-16,2026-04,Thursday,card,completed,F,57.0,수원,2024-09-22,식품 상품 093,식품,121000.0,1.0,121000.0,121000.0,True,True,True,True
647,256,55.0,16,2027-01-15,2027-01,Friday,bank_transfer,completed,M,61.0,부산,2024-11-20,뷰티 상품 016,뷰티,21000.0,1.0,21000.0,21000.0,True,True,True,True
648,256,55.0,49,2027-01-15,2027-01,Friday,bank_transfer,completed,M,61.0,부산,2024-11-20,식품 상품 049,식품,171000.0,2.0,171000.0,342000.0,True,True,True,True
649,256,55.0,40,2027-01-15,2027-01,Friday,bank_transfer,completed,M,61.0,부산,2024-11-20,도서 상품 040,도서,182000.0,3.0,182000.0,546000.0,True,True,True,True
650,257,51.0,79,2026-06-06,2026-06,Saturday,bank_transfer,completed,M,25.0,부산,2025-07-05,스포츠 상품 079,스포츠,153000.0,5.0,153000.0,765000.0,True,True,True,True
651,257,51.0,48,2026-06-06,2026-06,Saturday,bank_transfer,completed,M,25.0,부산,2025-07-05,,,,1.0,25000.0,25000.0,True,False,True,False
652,257,51.0,75,2026-06-06,2026-06,Saturday,bank_transfer,completed,M,25.0,부산,2025-07-05,스포츠 상품 075,스포츠,183000.0,3.0,183000.0,549000.0,True,True,True,True
653,258,56.0,69,2025-11-14,2025-11,Friday,naver_pay,completed,F,67.0,서울,2025-02-19,식품 상품 069,식품,11000.0,1.0,11000.0,11000.0,True,True,True,True
654,258,56.0,22,2025-11-14,2025-11,Friday,naver_pay,completed,F,67.0,서울,2025-02-19,식품 상품 022,식품,181000.0,2.0,181000.0,362000.0,True,True,True,True
655,258,56.0,18,2025-11-14,2025-11,Friday,naver_pay,completed,F,67.0,서울,2025-02-19,,,,3.0,140000.0,420000.0,True,False,True,False
656,258,56.0,39,2025-11-14,2025-11,Friday,naver_pay,completed,F,67.0,서울,2025-02-19,뷰티 상품 039,뷰티,172000.0,1.0,172000.0,172000.0,True,True,True,True
657,259,142.0,58,2026-06-05,2026-06,Friday,bank_transfer,completed,F,41.0,인천,2023-11-09,식품 상품 058,식품,55000.0,1.0,55000.0,55000.0,True,True,True,True
658,259,142.0,20,2026-06-05,2026-06,Friday,bank_transfer,completed,F,41.0,인천,2023-11-09,도서 상품 020,도서,79000.0,4.0,79000.0,316000.0,True,True,True,True
659,259,142.0,30,2026-06-05,2026-06,Friday,bank_transfer,completed,F,41.0,인천,2023-11-09,도서 상품 030,도서,149000.0,4.0,149000.0,596000.0,True,True,True,True
660,259,142.0,100,2026-06-05,2026-06,Friday,bank_transfer,completed,F,41.0,인천,2023-11-09,도서 상품 100,도서,34000.0,1.0,34000.0,34000.0,True,True,True,True
661,260,60.0,60,2025-11-30,2025-11,Sunday,kakao_pay,completed,M,26.0,부산,2026-04-08,뷰티 상품 060,뷰티,26000.0,2.0,26000.0,52000.0,True,True,True,True
662,260,60.0,51,2025-11-30,2025-11,Sunday,kakao_pay,completed,M,26.0,부산,2026-04-08,패션 상품 051,패션,183000.0,1.0,183000.0,183000.0,True,True,True,True
663,261,90.0,29,2026-01-07,2026-01,Wednesday,card,refunded,F,57.0,수원,2024-09-22,생활용품 상품 029,생활용품,31000.0,5.0,31000.0,155000.0,True,True,True,True
664,262,110.0,11,2026-08-11,2026-08,Tuesday,kakao_pay,completed,F,45.0,성남,2025-04-05,뷰티 상품 011,뷰티,58000.0,2.0,58000.0,116000.0,True,True,True,True
665,262,110.0,75,2026-08-11,2026-08,Tuesday,kakao_pay,completed,F,45.0,성남,2025-04-05,스포츠 상품 075,스포츠,183000.0,3.0,183000.0,549000.0,True,True,True,True
666,263,43.0,66,2026-06-18,2026-06,Thursday,bank_transfer,completed,M,39.0,부산,2025-11-16,생활용품 상품 066,생활용품,41000.0,1.0,41000.0,41000.0,True,True,True,True
667,263,43.0,73,2026-06-18,2026-06,Thursday,bank_transfer,completed,M,39.0,부산,2025-11-16,,,,4.0,156000.0,624000.0,True,False,True,False
668,264,23.0,94,2025-08-26,2025-08,Tuesday,bank_transfer,completed,F,66.0,부산,2024-03-20,패션 상품 094,패션,85000.0,4.0,85000.0,340000.0,True,True,True,True
669,265,130.0,87,2025-08-04,2025-08,Monday,bank_transfer,completed,F,68.0,수원,2025-09-02,패션 상품 087,패션,93000.0,2.0,93000.0,186000.0,True,True,True,True
670,265,130.0,34,2025-08-04,2025-08,Monday,bank_transfer,completed,F,68.0,수원,2025-09-02,뷰티 상품 034,뷰티,110000.0,3.0,110000.0,330000.0,True,True,True,True
671,265,130.0,17,2025-08-04,2025-08,Monday,bank_transfer,completed,F,68.0,수원,2025-09-02,생활용품 상품 017,생활용품,76000.0,1.0,76000.0,76000.0,True,True,True,True
672,266,90.0,65,2026-01-15,2026-01,Thursday,naver_pay,completed,F,57.0,수원,2024-09-22,식품 상품 065,식품,193000.0,2.0,193000.0,386000.0,True,True,True,True
673,266,90.0,83,2026-01-15,2026-01,Thursday,naver_pay,completed,F,57.0,수원,2024-09-22,도서 상품 083,도서,74000.0,1.0,74000.0,74000.0,True,True,True,True
674,266,90.0,87,2026-01-15,2026-01,Thursday,naver_pay,completed,F,57.0,수원,2024-09-22,패션 상품 087,패션,93000.0,5.0,93000.0,465000.0,True,True,True,True
675,266,90.0,32,2026-01-15,2026-01,Thursday,naver_pay,completed,F,57.0,수원,2024-09-22,식품 상품 032,식품,140000.0,5.0,140000.0,700000.0,True,True,True,True
676,267,69.0,64,2026-05-01,2026-05,Friday,naver_pay,completed,M,59.0,성남,2025-06-06,뷰티 상품 064,뷰티,149000.0,1.0,149000.0,149000.0,True,True,True,True
677,267,69.0,83,2026-05-01,2026-05,Friday,naver_pay,completed,M,59.0,성남,2025-06-06,도서 상품 083,도서,74000.0,5.0,74000.0,370000.0,True,True,True,True
678,267,69.0,39,2026-05-01,2026-05,Friday,naver_pay,completed,M,59.0,성남,2025-06-06,뷰티 상품 039,뷰티,172000.0,5.0,172000.0,860000.0,True,True,True,True
679,268,5.0,97,2026-05-12,2026-05,Tuesday,card,completed,M,26.0,광주,2024-02-10,패션 상품 097,패션,187000.0,4.0,187000.0,748000.0,True,True,True,True
680,268,5.0,45,2026-05-12,2026-05,Tuesday,card,completed,M,26.0,광주,2024-02-10,전자기기 상품 045,전자기기,97000.0,3.0,97000.0,291000.0,True,True,True,True
681,268,5.0,100,2026-05-12,2026-05,Tuesday,card,completed,M,26.0,광주,2024-02-10,도서 상품 100,도서,34000.0,5.0,34000.0,170000.0,True,True,True,True
682,269,52.0,15,2025-09-20,2025-09,Saturday,card,refunded,F,64.0,울산,2026-03-14,패션 상품 015,패션,75000.0,5.0,75000.0,375000.0,True,True,True,True
683,269,52.0,82,2025-09-20,2025-09,Saturday,card,refunded,F,64.0,울산,2026-03-14,패션 상품 082,패션,170000.0,5.0,170000.0,850000.0,True,True,True,True
684,269,52.0,90,2025-09-20,2025-09,Saturday,card,refunded,F,64.0,울산,2026-03-14,도서 상품 090,도서,85000.0,5.0,85000.0,425000.0,True,True,True,True
685,270,122.0,16,2025-12-02,2025-12,Tuesday,kakao_pay,refunded,F,38.0,대구,2025-05-23,뷰티 상품 016,뷰티,21000.0,4.0,21000.0,84000.0,True,True,True,True
686,271,61.0,9,2026-01-28,2026-01,Wednesday,kakao_pay,completed,M,58.0,고양,2025-07-19,생활용품 상품 009,생활용품,75000.0,4.0,75000.0,300000.0,True,True,True,True
687,271,61.0,76,2026-01-28,2026-01,Wednesday,kakao_pay,completed,M,58.0,고양,2025-07-19,스포츠 상품 076,스포츠,56000.0,3.0,56000.0,168000.0,True,True,True,True
688,272,139.0,21,2025-12-25,2025-12,Thursday,card,completed,F,61.0,대구,2026-05-03,스포츠 상품 021,스포츠,11000.0,5.0,11000.0,55000.0,True,True,True,True
689,272,139.0,94,2025-12-25,2025-12,Thursday,card,completed,F,61.0,대구,2026-05-03,패션 상품 094,패션,85000.0,5.0,85000.0,425000.0,True,True,True,True
690,273,28.0,74,2025-08-25,2025-08,Monday,card,completed,F,37.0,인천,2026-05-31,전자기기 상품 074,전자기기,129000.0,1.0,129000.0,129000.0,True,True,True,True
691,273,28.0,89,2025-08-25,2025-08,Monday,card,completed,F,37.0,인천,2026-05-31,전자기기 상품 089,전자기기,178000.0,3.0,178000.0,534000.0,True,True,True,True
692,273,28.0,6,2025-08-25,2025-08,Monday,card,completed,F,37.0,인천,2026-05-31,도서 상품 006,도서,134000.0,4.0,134000.0,536000.0,True,True,True,True
693,274,51.0,57,2025-11-07,2025-11,Friday,card,cancelled,M,25.0,부산,2025-07-05,도서 상품 057,도서,96000.0,5.0,96000.0,480000.0,True,True,True,True
694,275,3.0,9,2026-01-24,2026-01,Saturday,bank_transfer,refunded,F,34.0,서울,2025-01-22,생활용품 상품 009,생활용품,75000.0,4.0,75000.0,300000.0,True,True,True,True
695,275,3.0,37,2026-01-24,2026-01,Saturday,bank_transfer,refunded,F,34.0,서울,2025-01-22,식품 상품 037,식품,92000.0,4.0,92000.0,368000.0,True,True,True,True
696,276,22.0,94,2025-10-29,2025-10,Wednesday,naver_pay,completed,F,28.0,부산,2024-06-28,패션 상품 094,패션,85000.0,4.0,85000.0,340000.0,True,True,True,True
697,277,14.0,10,2025-07-12,2025-07,Saturday,bank_transfer,completed,F,45.0,대구,2024-01-22,뷰티 상품 010,뷰티,169000.0,1.0,169000.0,169000.0,True,True,True,True
698,277,14.0,86,2025-07-12,2025-07,Saturday,bank_transfer,completed,F,45.0,대구,2024-01-22,전자기기 상품 086,전자기기,145000.0,5.0,145000.0,725000.0,True,True,True,True
699,277,14.0,84,2025-07-12,2025-07,Saturday,bank_transfer,completed,F,45.0,대구,2024-01-22,식품 상품 084,식품,42000.0,5.0,42000.0,210000.0,True,True,True,True
700,277,14.0,31,2025-07-12,2025-07,Saturday,bank_transfer,completed,F,45.0,대구,2024-01-22,패션 상품 031,패션,155000.0,5.0,155000.0,775000.0,True,True,True,True
701,278,9992.0,9992,2026-07-10,2026-07,Friday,kakao_pay,cancelled,,,,,,,,2.0,145000.0,290000.0,True,False,False,False
702,278,9992.0,74,2026-07-10,2026-07,Friday,kakao_pay,cancelled,,,,,전자기기 상품 074,전자기기,129000.0,5.0,129000.0,645000.0,True,True,False,False
704,278,9992.0,99,2026-07-10,2026-07,Friday,kakao_pay,cancelled,,,,,뷰티 상품 099,뷰티,9999999.0,4.0,187000.0,748000.0,True,True,False,False
705,279,54.0,37,2026-01-05,2026-01,Monday,naver_pay,refunded,F,39.0,대구,2023-10-31,식품 상품 037,식품,92000.0,2.0,92000.0,184000.0,True,True,True,True
706,279,54.0,46,2026-01-05,2026-01,Monday,naver_pay,refunded,F,39.0,대구,2023-10-31,생활용품 상품 046,생활용품,87000.0,2.0,87000.0,174000.0,True,True,True,True
707,279,54.0,8,2026-01-05,2026-01,Monday,naver_pay,refunded,F,39.0,대구,2023-10-31,뷰티 상품 008,뷰티,18000.0,1.0,18000.0,18000.0,True,True,True,True
708,280,48.0,19,2026-05-07,2026-05,Thursday,naver_pay,cancelled,M,24.0,광주,2023-09-28,도서 상품 019,도서,127000.0,4.0,127000.0,508000.0,True,True,True,True
709,280,48.0,51,2026-05-07,2026-05,Thursday,naver_pay,cancelled,M,24.0,광주,2023-09-28,패션 상품 051,패션,183000.0,5.0,183000.0,915000.0,True,True,True,True
710,280,48.0,51,2026-05-07,2026-05,Thursday,naver_pay,cancelled,M,24.0,광주,2023-09-28,패션 상품 051,패션,183000.0,3.0,183000.0,549000.0,True,True,True,True
711,280,48.0,42,2026-05-07,2026-05,Thursday,naver_pay,cancelled,M,24.0,광주,2023-09-28,뷰티 상품 042,뷰티,71000.0,1.0,71000.0,71000.0,True,True,True,True
712,281,132.0,9,2025-11-15,2025-11,Saturday,card,completed,M,62.0,인천,2025-09-02,생활용품 상품 009,생활용품,75000.0,4.0,75000.0,300000.0,True,True,True,True
713,281,132.0,86,2025-11-15,2025-11,Saturday,card,completed,M,62.0,인천,2025-09-02,전자기기 상품 086,전자기기,145000.0,3.0,145000.0,435000.0,True,True,True,True
714,281,132.0,59,2025-11-15,2025-11,Saturday,card,completed,M,62.0,인천,2025-09-02,스포츠 상품 059,스포츠,5000.0,5.0,5000.0,25000.0,True,True,True,True
715,281,132.0,21,2025-11-15,2025-11,Saturday,card,completed,M,62.0,인천,2025-09-02,스포츠 상품 021,스포츠,11000.0,4.0,11000.0,44000.0,True,True,True,True
716,282,20.0,9,2025-08-13,2025-08,Wednesday,naver_pay,completed,F,30.0,성남,2025-12-30,생활용품 상품 009,생활용품,75000.0,3.0,75000.0,225000.0,True,True,True,True
717,283,112.0,26,2026-02-26,2026-02,Thursday,card,refunded,F,40.0,인천,2023-08-13,뷰티 상품 026,뷰티,79000.0,1.0,79000.0,79000.0,True,True,True,True
718,283,112.0,60,2026-02-26,2026-02,Thursday,card,refunded,F,40.0,인천,2023-08-13,뷰티 상품 060,뷰티,26000.0,4.0,26000.0,104000.0,True,True,True,True
719,283,112.0,15,2026-02-26,2026-02,Thursday,card,refunded,F,40.0,인천,2023-08-13,패션 상품 015,패션,75000.0,4.0,75000.0,300000.0,True,True,True,True
720,284,107.0,76,2025-07-05,2025-07,Saturday,naver_pay,cancelled,M,55.0,울산,2026-02-22,스포츠 상품 076,스포츠,56000.0,3.0,56000.0,168000.0,True,True,True,True
721,285,38.0,20,2026-07-18,2026-07,Saturday,card,completed,M,62.0,성남,2025-04-09,도서 상품 020,도서,79000.0,4.0,79000.0,316000.0,True,True,True,True
722,285,38.0,9,2026-07-18,2026-07,Saturday,card,completed,M,62.0,성남,2025-04-09,생활용품 상품 009,생활용품,75000.0,1.0,75000.0,75000.0,True,True,True,True
723,285,38.0,36,2026-07-18,2026-07,Saturday,card,completed,M,62.0,성남,2025-04-09,뷰티 상품 036,뷰티,193000.0,4.0,193000.0,772000.0,True,True,True,True
724,286,69.0,83,2025-09-03,2025-09,Wednesday,naver_pay,completed,M,59.0,성남,2025-06-06,도서 상품 083,도서,74000.0,3.0,74000.0,222000.0,True,True,True,True
725,286,69.0,15,2025-09-03,2025-09,Wednesday,naver_pay,completed,M,59.0,성남,2025-06-06,패션 상품 015,패션,75000.0,4.0,75000.0,300000.0,True,True,True,True
726,286,69.0,5,2025-09-03,2025-09,Wednesday,naver_pay,completed,M,59.0,성남,2025-06-06,스포츠 상품 005,스포츠,73000.0,2.0,73000.0,146000.0,True,True,True,True
727,287,83.0,99,2028-12-31,2028-12,Sunday,card,cancelled,F,43.0,서울,2025-11-02,뷰티 상품 099,뷰티,9999999.0,1.0,187000.0,187000.0,True,True,True,True
728,287,83.0,58,2028-12-31,2028-12,Sunday,card,cancelled,F,43.0,서울,2025-11-02,식품 상품 058,식품,55000.0,5.0,55000.0,275000.0,True,True,True,True
729,287,83.0,88,2028-12-31,2028-12,Sunday,card,cancelled,F,43.0,서울,2025-11-02,식품 상품 088,식품,176000.0,5.0,176000.0,880000.0,True,True,True,True
730,287,83.0,87,2028-12-31,2028-12,Sunday,card,cancelled,F,43.0,서울,2025-11-02,패션 상품 087,패션,93000.0,4.0,93000.0,372000.0,True,True,True,True
731,288,95.0,8,2025-07-13,2025-07,Sunday,naver_pay,completed,M,49.0,인천,2023-10-20,뷰티 상품 008,뷰티,18000.0,2.0,18000.0,36000.0,True,True,True,True
732,288,95.0,34,2025-07-13,2025-07,Sunday,naver_pay,completed,M,49.0,인천,2023-10-20,뷰티 상품 034,뷰티,110000.0,4.0,110000.0,440000.0,True,True,True,True
733,288,95.0,29,2025-07-13,2025-07,Sunday,naver_pay,completed,M,49.0,인천,2023-10-20,생활용품 상품 029,생활용품,31000.0,1.0,31000.0,31000.0,True,True,True,True
734,288,95.0,61,2025-07-13,2025-07,Sunday,naver_pay,completed,M,49.0,인천,2023-10-20,패션 상품 061,패션,28000.0,1.0,28000.0,28000.0,True,True,True,True
735,289,75.0,93,2026-01-16,2026-01,Friday,naver_pay,cancelled,F,32.0,울산,2023-08-19,식품 상품 093,식품,121000.0,4.0,121000.0,484000.0,True,True,True,True
736,290,3.0,97,2026-04-24,2026-04,Friday,card,completed,F,34.0,서울,2025-01-22,패션 상품 097,패션,187000.0,1.0,187000.0,187000.0,True,True,True,True
737,290,3.0,56,2026-04-24,2026-04,Friday,card,completed,F,34.0,서울,2025-01-22,생활용품 상품 056,생활 용품,124000.0,4.0,124000.0,496000.0,True,True,True,True
738,290,3.0,96,2026-04-24,2026-04,Friday,card,completed,F,34.0,서울,2025-01-22,패션 상품 096,패션,96000.0,50.0,96000.0,4800000.0,True,True,True,True
739,291,37.0,82,2026-05-20,2026-05,Wednesday,card,refunded,M,33.0,수원,2024-03-17,패션 상품 082,패션,170000.0,2.0,170000.0,340000.0,True,True,True,True
740,291,37.0,45,2026-05-20,2026-05,Wednesday,card,refunded,M,33.0,수원,2024-03-17,전자기기 상품 045,전자기기,97000.0,4.0,97000.0,388000.0,True,True,True,True
741,291,37.0,84,2026-05-20,2026-05,Wednesday,card,refunded,M,33.0,수원,2024-03-17,식품 상품 084,식품,42000.0,5.0,42000.0,210000.0,True,True,True,True
742,291,37.0,8,2026-05-20,2026-05,Wednesday,card,refunded,M,33.0,수원,2024-03-17,뷰티 상품 008,뷰티,18000.0,4.0,18000.0,72000.0,True,True,True,True
743,292,14.0,38,2026-06-11,2026-06,Thursday,kakao_pay,completed,F,45.0,대구,2024-01-22,뷰티 상품 038,뷰티,25000.0,3.0,25000.0,75000.0,True,True,True,True
744,292,14.0,12,2026-06-11,2026-06,Thursday,kakao_pay,completed,F,45.0,대구,2024-01-22,스포츠 상품 012,스포츠,91000.0,4.0,91000.0,364000.0,True,True,True,True
745,292,14.0,96,2026-06-11,2026-06,Thursday,kakao_pay,completed,F,45.0,대구,2024-01-22,패션 상품 096,패션,96000.0,4.0,96000.0,384000.0,True,True,True,True
746,293,20.0,24,2026-03-12,2026-03,Thursday,bank_transfer,refunded,F,30.0,성남,2025-12-30,패션 상품 024,패션,42000.0,1.0,42000.0,42000.0,True,True,True,True
747,293,20.0,81,2026-03-12,2026-03,Thursday,bank_transfer,refunded,F,30.0,성남,2025-12-30,도서 상품 081,도서,79000.0,4.0,79000.0,316000.0,True,True,True,True
748,293,20.0,91,2026-03-12,2026-03,Thursday,bank_transfer,refunded,F,30.0,성남,2025-12-30,전자기기 상품 091,전자기기,125000.0,4.0,125000.0,500000.0,True,True,True,True
749,294,44.0,26,2025-07-06,2025-07,Sunday,card,completed,F,68.0,울산,2025-03-10,뷰티 상품 026,뷰티,79000.0,1.0,79000.0,79000.0,True,True,True,True
750,294,44.0,54,2025-07-06,2025-07,Sunday,card,completed,F,68.0,울산,2025-03-10,전자기기 상품 054,전자기기,152000.0,2.0,152000.0,304000.0,True,True,True,True
751,295,18.0,31,2025-08-11,2025-08,Monday,card,refunded,M,19.0,대전,2025-08-05,패션 상품 031,패션,155000.0,100.0,155000.0,15500000.0,True,True,True,True
752,296,92.0,30,2026-04-13,2026-04,Monday,card,completed,F,25.0,광주,2025-01-04,도서 상품 030,도서,149000.0,2.0,149000.0,298000.0,True,True,True,True
753,296,92.0,54,2026-04-13,2026-04,Monday,card,completed,F,25.0,광주,2025-01-04,전자기기 상품 054,전자기기,152000.0,1.0,152000.0,152000.0,True,True,True,True
754,296,92.0,13,2026-04-13,2026-04,Monday,card,completed,F,25.0,광주,2025-01-04,스포츠 상품 013,스포츠,18000.0,5.0,18000.0,90000.0,True,True,True,True
755,297,36.0,81,2026-07-24,2026-07,Friday,naver_pay,completed,M,32.0,고양,2026-01-30,도서 상품 081,도서,79000.0,2.0,79000.0,158000.0,True,True,True,True
756,297,36.0,92,2026-07-24,2026-07,Friday,naver_pay,completed,M,32.0,고양,2026-01-30,식품 상품 092,식품,74000.0,3.0,74000.0,222000.0,True,True,True,True
757,298,31.0,12,2026-03-27,2026-03,Friday,naver_pay,completed,F,18.0,대구,2023-12-24,스포츠 상품 012,스포츠,91000.0,4.0,91000.0,364000.0,True,True,True,True
758,299,133.0,14,2026-01-08,2026-01,Thursday,naver_pay,cancelled,F,20.0,광주,2024-04-23,식품 상품 014,식품,17000.0,5.0,17000.0,85000.0,True,True,True,True
759,299,133.0,54,2026-01-08,2026-01,Thursday,naver_pay,cancelled,F,20.0,광주,2024-04-23,전자기기 상품 054,전자기기,152000.0,4.0,152000.0,608000.0,True,True,True,True
760,299,133.0,30,2026-01-08,2026-01,Thursday,naver_pay,cancelled,F,20.0,광주,2024-04-23,도서 상품 030,도서,149000.0,1.0,149000.0,149000.0,True,True,True,True
761,299,133.0,50,2026-01-08,2026-01,Thursday,naver_pay,cancelled,F,20.0,광주,2024-04-23,도서 상품 050,도서,103000.0,4.0,103000.0,412000.0,True,True,True,True
762,300,2.0,88,2026-04-29,2026-04,Wednesday,card,completed,M,63.0,대구,2023-09-20,식품 상품 088,식품,176000.0,1.0,176000.0,176000.0,True,True,True,True
763,300,2.0,42,2026-04-29,2026-04,Wednesday,card,completed,M,63.0,대구,2023-09-20,뷰티 상품 042,뷰티,71000.0,3.0,71000.0,213000.0,True,True,True,True
